post_id,user_id,post_time,post_hour,post_type,paid_boost,hashtags_count,followers_at_post,views,likes,clicks,comments,shares,watch_time_total_sec,like_rate,click_through_rate,comment_rate,session_time_normal,clicks_binomial
176,199,2025-09-12 16:14:45.951695,16,image,1,0,4889,4397,188,46,20,12,243,0.0427564248351148,0.0104616784171025,0.0045485558335228,34.13591624518012,3
177,457,2025-07-19 11:36:49.951695,11,image,0,1,14418,10168,399,227,0,38,3144,0.0392407553107789,0.0223249409913453,0.0,30.065009459389536,1
178,198,2025-06-26 15:11:18.951695,15,image,1,5,3312,5754,115,65,0,13,2597,0.0199860966284323,0.0112964893986791,0.0,37.26767038578659,3
179,283,2025-07-01 01:31:25.951695,1,text,1,4,12424,68252,1342,476,174,39,4845,0.0196624274746527,0.0069741546035281,0.0025493758424661,28.67671583381022,4
180,123,2025-08-11 08:14:54.951695,8,image,0,3,6124,5165,118,57,0,4,150,0.0228460793804453,0.0110358180058083,0.0,43.600845832948096,4
181,92,2025-09-18 04:40:22.951695,4,image,0,2,4453,2660,72,21,0,8,946,0.0270676691729323,0.0078947368421052,0.0,33.128336738825034,2
182,246,2025-06-17 03:08:38.951695,3,video,0,2,1356,360,6,6,2,2,1686,0.0166666666666666,0.0166666666666666,0.0055555555555555,25.714212217918586,2
183,282,2025-06-12 07:27:18.951695,7,image,0,1,858,1826,50,10,0,1,633,0.0273822562979189,0.0054764512595837,0.0,24.64553750969444,4
184,403,2025-08-03 11:21:15.951695,11,link,0,1,11164,44656,1002,1038,98,47,44978,0.0224381941956288,0.02324435686134,0.0021945539233249,32.41236207621593,5
185,196,2025-10-01 09:29:23.951695,9,text,0,3,2008,1707,23,10,0,0,3,0.0134739308728763,0.005858230814294,0.0,28.882686073370746,1
186,448,2025-07-12 03:13:05.951695,3,video,1,0,3528,35564,1227,531,0,111,366725,0.0345011809695197,0.0149308289281295,0.0,33.57000247046046,3
187,304,2025-10-01 18:04:52.951695,18,text,0,2,3538,2109,46,15,0,0,120,0.0218112849691797,0.0071123755334281,0.0,32.366188122867726,2
188,36,2025-09-23 04:11:30.951695,4,text,1,1,15198,71430,1014,312,0,33,76188,0.0141957160856782,0.0043679126417471,0.0,29.635855436715637,5
189,370,2025-07-12 15:05:56.951695,15,image,0,1,11434,4587,86,58,11,3,290,0.0187486374536734,0.0126444299106169,0.0023980815347721,25.766031409657977,1
190,288,2025-09-14 16:28:49.951695,16,video,0,3,5179,11287,398,127,0,34,342184,0.0352618056170816,0.0112518826969079,0.0,22.425763876570677,2
191,195,2025-08-29 22:58:04.951695,22,image,0,4,1624,2972,54,43,8,3,515,0.0181695827725437,0.0144683714670255,0.0026917900403768,27.767425239664895,4
192,234,2025-08-09 01:43:06.951695,1,video,0,3,16413,7314,457,177,0,35,291937,0.0624829094886519,0.0242001640689089,0.0,34.28199397161736,1
193,151,2025-07-29 09:40:06.951695,9,video,0,4,4193,1451,36,32,0,10,8543,0.0248104755341144,0.0220537560303239,0.0,31.07046872065102,3
194,308,2025-09-14 12:19:04.951695,12,image,0,3,18034,60614,2369,1164,221,107,2761,0.0390833800772098,0.0192034843435509,0.0036460223710693,23.77130610644006,3
195,284,2025-09-11 19:44:19.951695,19,link,0,1,7742,4246,149,75,0,8,377,0.0350918511540273,0.0176636834667922,0.0,30.86590462925591,2
196,224,2025-09-07 11:38:47.951695,11,image,0,1,1661,1950,71,26,5,2,340,0.0364102564102564,0.0133333333333333,0.0025641025641025,31.926586898644185,3
197,143,2025-10-06 10:38:49.951695,10,text,0,0,582,942,5,6,3,1,427,0.0053078556263269,0.0063694267515923,0.0031847133757961,25.580712818994336,3
198,200,2025-08-05 01:47:09.951695,1,link,0,2,4173,3698,115,97,0,10,1164,0.0310978907517577,0.0262303948080043,0.0,30.76862552972764,2
199,249,2025-09-13 11:36:29.951695,11,video,0,2,89775,13278,459,95,0,23,155836,0.0345684591052869,0.0071546919716824,0.0,30.29104359223,3
200,236,2025-09-20 03:36:27.951695,3,video,0,1,2555,4971,295,66,12,20,17242,0.0593441963387648,0.0132770066385033,0.0024140012070006,24.285148510846884,4
201,155,2025-07-04 01:05:07.951695,1,text,0,1,4657,4013,36,10,0,1,3176,0.0089708447545477,0.0024919013207077,0.0,31.788936801741418,4
202,291,2025-06-13 16:49:16.951695,16,text,0,1,3820,7911,131,68,15,4,2216,0.0165592213373783,0.0085956263430666,0.0018960940462646,32.803922631841175,2
203,114,2025-07-27 05:20:43.951695,5,image,0,1,1157,1458,48,13,0,1,179,0.0329218106995884,0.0089163237311385,0.0,35.41525621587638,1
204,251,2025-09-19 11:04:17.951695,11,image,0,1,3400,3122,56,17,8,2,743,0.0179372197309417,0.0054452274183215,0.0025624599615631,35.26901026017452,2
205,61,2025-07-13 08:17:14.951695,8,image,0,0,913,1451,39,6,0,1,828,0.0268780151619572,0.0041350792556857,0.0,23.111653160214544,2
206,237,2025-08-31 15:41:57.951695,15,text,1,2,574,389,11,1,0,4,108,0.0282776349614395,0.0025706940874035,0.0,25.310874800424386,3
207,392,2025-06-09 12:49:57.951695,12,text,0,1,5189,28343,745,183,0,29,5517,0.0262851497724305,0.0064566206823554,0.0,32.5751763360433,4
208,409,2025-07-21 07:07:10.951695,7,video,0,1,669,300,16,3,1,1,11166,0.0533333333333333,0.01,0.0033333333333333,32.56892975456105,1
209,348,2025-08-21 12:21:29.951695,12,video,0,2,8874,12420,966,204,0,44,120938,0.0777777777777777,0.0164251207729468,0.0,32.57523843153024,1
210,373,2025-06-24 05:22:14.951695,5,video,1,3,11577,35211,887,545,70,107,416365,0.025190991451535,0.015478117633694,0.0019880151089148,49.2636574532736,3
211,33,2025-09-24 05:53:52.951695,5,link,0,1,2944,5629,78,62,0,4,15471,0.0138568129330254,0.0110143897672766,0.0,32.85445255346583,4
212,171,2025-06-27 09:44:20.951695,9,link,0,2,2553,1731,51,68,3,4,528,0.0294627383015597,0.0392836510687463,0.0017331022530329,35.677828200902994,2
213,328,2025-09-25 19:52:31.951695,19,text,0,0,4596,10093,170,63,15,13,2716,0.016843356781928,0.0062419498662439,0.0014861785395818,34.770008817466014,3
214,401,2025-07-04 14:52:16.951695,14,video,0,2,4106,4723,176,36,18,15,118290,0.037264450561084,0.0076222739784035,0.0038111369892017,33.25695625652899,2
215,292,2025-10-05 23:11:33.951695,23,image,0,5,5724,5599,112,57,17,6,2134,0.0200035720664404,0.010180389355242,0.0030362564743704,28.42365377679827,5
216,427,2025-08-20 05:20:46.951695,5,video,0,3,10977,17542,691,169,70,55,217163,0.0393911754645992,0.0096340212062478,0.0039904229848363,33.79484610246634,5
217,137,2025-06-18 18:34:59.951695,18,image,0,4,6724,2049,61,24,4,0,472,0.0297706198145436,0.0117130307467057,0.0019521717911176,26.13587392731214,2
218,77,2025-06-16 11:40:06.951695,11,video,0,5,3205,923,29,6,0,8,8421,0.0314192849404117,0.0065005417118093,0.0,28.815906966299956,2
219,44,2025-06-17 15:26:40.951695,15,text,0,4,6199,17323,373,144,31,9,10681,0.021532067193904,0.0083126479247243,0.0017895283726837,27.573182260854484,3
220,292,2025-08-18 10:33:40.951695,10,video,0,4,5724,10886,258,227,30,31,106466,0.0237001653499908,0.0208524710637516,0.0027558331802314,30.409370696931614,2
221,333,2025-09-13 19:15:29.951695,19,image,0,3,2443,122,2,0,0,1,37,0.0163934426229508,0.0,0.0,41.573292833367546,4
222,143,2025-07-27 00:12:09.951695,0,link,0,1,582,500,12,15,0,0,32,0.024,0.03,0.0,20.663674037041257,4
223,392,2025-08-01 00:47:49.951695,0,image,0,2,5189,2340,86,23,9,4,91,0.0367521367521367,0.0098290598290598,0.0038461538461538,33.431300951872565,4
224,370,2025-08-18 08:49:06.951695,8,video,0,3,11434,17922,623,114,0,21,215409,0.0347617453409217,0.0063608972212922,0.0,21.93642064405174,4
225,181,2025-08-11 14:49:36.951695,14,link,0,2,18142,8822,204,250,0,5,909,0.0231240081614146,0.0283382452958512,0.0,27.640340671052833,3
226,120,2025-08-30 05:17:16.951695,5,image,1,4,3868,12495,275,62,0,11,9403,0.0220088035214085,0.0049619847939175,0.0,35.44475298483683,2
227,372,2025-08-04 06:24:46.951695,6,image,0,3,18563,9564,182,37,21,9,795,0.0190296946884148,0.0038686741948975,0.0021957340025094,30.321400095477316,4
228,336,2025-09-02 07:35:19.951695,7,image,0,4,1455,1682,43,16,0,2,849,0.025564803804994,0.0095124851367419,0.0,24.61127611035347,2
229,86,2025-10-06 07:55:29.951695,7,text,0,3,7998,10337,201,100,19,9,3575,0.0194447131662958,0.0096739866498984,0.0018380574634807,26.42348145370016,4
230,128,2025-07-20 16:31:40.951695,16,image,0,1,1497,12296,318,96,11,10,1001,0.0258620689655172,0.0078074170461938,0.0008945998698763,33.39798874467338,2
231,243,2025-06-10 02:51:01.951695,2,image,0,2,847,1510,60,26,6,5,340,0.0397350993377483,0.0172185430463576,0.0039735099337748,26.348166841414315,1
232,256,2025-06-23 17:28:12.951695,17,image,0,2,10692,8925,149,87,18,4,2602,0.0166946778711484,0.0097478991596638,0.002016806722689,31.082292947909874,7
233,83,2025-08-14 01:47:27.951695,1,video,0,0,3418,11060,453,89,0,16,241773,0.0409584086799276,0.0080470162748643,0.0,30.22785919951907,2
234,475,2025-07-19 23:07:56.951695,23,text,0,1,9128,11207,177,49,16,16,6779,0.0157937003658427,0.0043722673329169,0.0014276791291157,26.741998261970917,6
235,195,2025-09-29 10:49:11.951695,10,video,0,3,1624,1855,108,39,0,6,11610,0.0582210242587601,0.0210242587601078,0.0,40.71972044662663,6
236,191,2025-08-22 22:42:53.951695,22,image,0,2,27547,24641,756,220,0,50,18786,0.030680573028692,0.0089282090824236,0.0,33.169595111590056,4
237,31,2025-08-10 02:17:34.951695,2,image,0,0,41841,58258,1344,373,0,183,58954,0.0230697929898039,0.0064025541556524,0.0,19.874287066711965,4
238,438,2025-09-12 10:01:25.951695,10,video,0,3,1686,345,11,1,0,0,4875,0.0318840579710144,0.0028985507246376,0.0,30.93227157384714,3
239,118,2025-07-09 16:24:31.951695,16,image,0,5,5023,3864,98,30,0,4,517,0.0253623188405797,0.0077639751552795,0.0,26.69106767615806,5
240,494,2025-09-15 00:31:01.951695,0,image,1,5,7738,30861,909,312,0,29,39444,0.0294546515018955,0.0101098473801885,0.0,34.26216667398112,2
241,249,2025-06-09 00:29:09.951695,0,video,0,1,89775,121956,4411,629,389,347,1572110,0.0361687821837383,0.0051575978221653,0.0031896749647413,26.037396307836495,3
242,438,2025-08-22 00:20:26.951695,0,video,0,3,1686,234,15,3,0,0,2943,0.0641025641025641,0.0128205128205128,0.0,29.426317792665504,3
243,90,2025-09-28 19:46:14.951695,19,text,0,0,7681,9714,178,72,13,8,4900,0.0183240683549516,0.0074119827053736,0.0013382746551369,32.524936394902284,3
244,83,2025-09-11 04:42:23.951695,4,link,0,1,3418,1629,42,39,4,2,196,0.0257826887661141,0.0239410681399631,0.0024554941682013,34.32877597085061,3
245,401,2025-09-19 02:08:11.951695,2,image,1,5,4106,23832,872,245,39,32,13238,0.0365894595501846,0.0102802954011413,0.0016364551863041,23.99851796472112,2
246,410,2025-07-26 06:53:58.951695,6,video,0,2,1344,1288,24,34,6,8,28645,0.0186335403726708,0.0263975155279503,0.0046583850931677,28.327493820795258,3
247,272,2025-09-15 13:28:41.951695,13,video,0,4,6744,1890,65,11,3,5,23480,0.0343915343915343,0.0058201058201058,0.0015873015873015,27.62527344419522,5
248,17,2025-08-13 18:03:54.951695,18,video,0,3,7106,3565,192,29,0,12,78317,0.0538569424964936,0.0081346423562412,0.0,26.73335383713144,2
249,472,2025-08-21 21:03:57.951695,21,image,0,2,3271,9177,210,54,0,13,5288,0.022883295194508,0.0058842759071592,0.0,38.82727120140549,5
250,197,2025-06-15 17:20:46.951695,17,link,0,1,9351,8137,163,167,0,5,308,0.0200319528081602,0.0205235344721641,0.0,32.024908554804774,4
251,468,2025-07-02 20:08:19.951695,20,text,0,3,34106,21130,428,210,0,16,11303,0.0202555608140085,0.0099384761003312,0.0,23.695580228324776,4
252,436,2025-08-13 18:26:51.951695,18,video,0,4,2683,1774,49,20,0,6,11681,0.0276211950394588,0.0112739571589627,0.0,34.58930973527388,3
253,426,2025-06-15 17:01:01.951695,17,link,0,1,3435,3486,66,135,0,2,2131,0.0189328743545611,0.0387263339070568,0.0,40.610780985063165,4
254,345,2025-09-05 15:02:12.951695,15,image,0,2,24740,14851,524,117,47,20,12343,0.0352838192714295,0.0078782573564069,0.0031647700491549,35.16232630275574,0
255,337,2025-09-17 11:02:03.951695,11,video,0,5,2512,1045,70,21,0,5,12266,0.0669856459330143,0.0200956937799043,0.0,22.40315017022993,4
256,267,2025-09-27 02:18:48.951695,2,image,0,1,5741,3927,206,52,7,7,1148,0.0524573465749936,0.0132416603004838,0.0017825311942959,27.578829635668743,1
257,13,2025-06-20 20:45:47.951695,20,video,0,2,5250,2181,73,23,0,3,82589,0.0334708849151765,0.0105456212746446,0.0,36.334555745933116,5
258,194,2025-09-29 10:03:51.951695,10,text,0,2,21193,30746,349,213,70,9,461,0.0113510700578937,0.0069277304364795,0.0022767189227867,26.461652671906098,7
259,366,2025-06-16 18:24:56.951695,18,image,0,2,21621,45839,1402,256,0,124,4043,0.0305853094526494,0.0055847640655337,0.0,32.219097140731144,2
260,407,2025-08-04 12:57:06.951695,12,image,0,3,4369,2704,67,29,13,5,1809,0.0247781065088757,0.0107248520710059,0.0048076923076923,33.87317026714668,2
261,280,2025-09-17 11:35:34.951695,11,image,0,4,6391,5301,139,36,21,2,3703,0.0262214676476136,0.0067911714770797,0.0039615166949632,25.365347642109587,4
262,355,2025-06-17 02:09:57.951695,2,link,1,2,14306,27608,709,583,0,38,41590,0.0256809620399884,0.0211170675166618,0.0,29.702373219691,2
263,11,2025-06-10 20:10:31.951695,20,image,0,2,11841,15071,547,108,37,22,1125,0.0362948709441974,0.0071660805520536,0.0024550461150554,13.793663299654638,5
264,235,2025-06-11 15:31:09.951695,15,image,1,3,2370,4043,114,58,0,3,1847,0.0281968835023497,0.0143457828345288,0.0,24.878061793328552,1
265,254,2025-08-09 00:07:41.951695,0,video,0,3,1831,1390,63,10,3,5,41874,0.0453237410071942,0.0071942446043165,0.0021582733812949,28.7371592430342,1
266,447,2025-09-14 01:04:07.951695,1,link,0,2,14288,18225,575,518,0,33,9794,0.0315500685871056,0.0284224965706447,0.0,23.761084090175753,6
267,156,2025-06-23 22:39:31.951695,22,image,0,1,28794,69644,1963,693,0,171,13903,0.0281862041238297,0.0099506059387743,0.0,38.16205651965818,4
268,115,2025-06-23 14:32:51.951695,14,video,1,2,5282,6869,306,71,0,39,392758,0.0445479691367011,0.0103362934925025,0.0,22.849293110196836,4
269,177,2025-08-15 21:05:05.951695,21,text,0,4,23839,12551,112,59,21,9,1113,0.0089235917456776,0.0047008206517408,0.0016731734523145,27.799777566515083,2
270,86,2025-07-06 18:26:28.951695,18,video,1,4,7998,9752,399,130,50,22,112059,0.0409146841673502,0.0133305988515176,0.0051271534044298,30.653702886430455,4
271,280,2025-09-04 06:41:08.951695,6,video,0,4,6391,18683,811,128,77,53,89775,0.0434084461810201,0.0068511481025531,0.0041213937804421,37.20636644533058,3
272,322,2025-09-30 14:37:11.951695,14,image,0,3,4061,4637,160,43,0,8,1435,0.0345050679318524,0.0092732370066853,0.0,22.8206892441028,3
273,401,2025-09-08 13:50:46.951695,13,video,0,5,4106,2901,161,26,0,12,43726,0.0554981041020337,0.0089624267493967,0.0,35.815818760774796,4
274,486,2025-09-21 21:56:06.951695,21,image,0,2,4144,5348,118,28,0,5,2155,0.0220643231114435,0.0052356020942408,0.0,30.051165305097935,3
275,37,2025-08-10 00:04:40.951695,0,video,0,2,4385,5407,148,42,0,13,185433,0.0273719252820417,0.0077677085259848,0.0,25.092456744760245,3
276,124,2025-09-16 12:44:58.951695,12,video,0,8,19133,26482,935,252,0,34,242288,0.0353070009817989,0.0095158975908164,0.0,32.31051737131635,2
277,151,2025-06-30 14:25:52.951695,14,video,0,2,4193,1452,53,22,0,9,27854,0.0365013774104683,0.0151515151515151,0.0,30.99529847786735,4
278,125,2025-06-16 20:30:42.951695,20,video,0,3,11328,40000,1215,737,147,123,1451631,0.030375,0.018425,0.003675,26.998915614206027,2
279,414,2025-08-26 08:48:53.951695,8,link,0,4,10398,4101,77,75,4,4,840,0.0187759083150451,0.0182882223847841,0.0009753718605218,30.349010424950094,4
280,70,2025-06-14 21:17:35.951695,21,image,0,3,4059,2620,89,18,0,4,1444,0.0339694656488549,0.0068702290076335,0.0,28.0734320156912,2
281,15,2025-09-23 18:00:59.951695,18,image,0,1,7844,3377,107,34,7,4,236,0.0316849274503997,0.0100681077879774,0.0020728457210541,30.56758672625624,3
282,431,2025-08-30 15:20:45.951695,15,image,0,5,1736,1250,32,16,0,0,97,0.0256,0.0128,0.0,33.31065337260523,4
283,481,2025-09-30 22:00:29.951695,22,text,0,4,6143,2536,49,15,4,5,1077,0.0193217665615141,0.0059148264984227,0.001577287066246,37.93008408072676,2
284,114,2025-07-16 07:39:48.951695,7,video,0,0,1157,811,46,5,3,1,12416,0.0567200986436498,0.0061652281134401,0.0036991368680641,23.810922505865754,1
285,167,2025-08-05 23:48:21.951695,23,video,0,4,12476,5915,283,111,28,25,200866,0.0478444632290786,0.0187658495350803,0.0047337278106508,40.665166873281336,1
286,252,2025-09-05 15:44:17.951695,15,image,0,2,6915,9149,264,31,18,12,1146,0.0288556126352606,0.0033883484533828,0.0019674281342223,20.23956100238749,3
287,263,2025-07-07 18:52:24.951695,18,image,0,1,6199,1210,43,19,0,0,215,0.0355371900826446,0.0157024793388429,0.0,29.241074524822082,4
288,496,2025-08-12 16:11:40.951695,16,text,0,2,12525,54898,782,408,0,30,707,0.0142445990746475,0.0074319647345987,0.0,32.94158603242288,1
289,203,2025-08-26 18:56:08.951695,18,text,0,3,5380,7341,124,49,12,3,3484,0.0168914316850565,0.0066748399400626,0.001634654679199,31.404959338675162,4
290,7,2025-10-04 02:38:20.951695,2,text,0,0,5585,1214,14,4,0,1,47,0.0115321252059308,0.0032948929159802,0.0,26.88650240089703,2
291,212,2025-09-06 00:24:55.951695,0,video,0,9,1304,1249,53,22,0,4,11221,0.0424339471577261,0.0176140912730184,0.0,28.959388748213623,3
292,279,2025-06-22 19:53:12.951695,19,video,0,2,16173,13251,426,147,23,38,44703,0.0321485170930495,0.011093502377179,0.0017357180590144,27.534995326705836,5
293,259,2025-08-04 16:37:49.951695,16,video,0,3,4299,1667,94,24,6,1,10289,0.0563887222555488,0.0143971205758848,0.0035992801439712,27.053176215278942,2
294,257,2025-08-18 07:19:47.951695,7,text,0,3,7591,4968,91,26,0,1,40,0.018317230273752,0.0052334943639291,0.0,34.24801048510513,3
295,462,2025-06-26 05:56:40.951695,5,link,0,4,2135,4716,227,129,30,8,5093,0.0481340118744698,0.02735368956743,0.0063613231552162,31.785077429825236,0
296,404,2025-07-30 11:43:56.951695,11,link,1,2,3315,12382,680,582,33,23,10564,0.0549184299790017,0.0470037150702632,0.0026651591019221,26.535452023696728,1
297,126,2025-07-12 17:36:24.951695,17,video,0,4,7022,1879,57,26,7,1,15304,0.030335284725918,0.0138371474188398,0.0037253858435337,34.49799937716625,2
298,178,2025-06-22 21:53:35.951695,21,text,0,3,5767,2114,32,6,0,2,630,0.0151371807000946,0.0028382213812677,0.0,31.536497604383047,0
299,334,2025-08-09 02:21:02.951695,2,image,0,5,1783,1023,25,10,0,2,134,0.0244379276637341,0.0097751710654936,0.0,34.0643105941948,3
300,206,2025-06-28 12:41:35.951695,12,text,0,0,4681,11491,161,37,10,8,1013,0.0140109651031241,0.0032199112348794,0.0008702462796971,33.14814420961806,3
301,215,2025-08-18 12:25:03.951695,12,image,0,4,3541,1993,43,7,0,5,156,0.0215755143000501,0.0035122930255895,0.0,25.855024945389637,3
302,84,2025-06-29 00:23:49.951695,0,video,0,0,3355,12857,536,178,39,49,429390,0.0416893521039122,0.0138445982733141,0.0030333670374115,27.199094799015153,2
303,128,2025-09-03 11:37:24.951695,11,video,0,2,1497,1064,25,8,6,4,19638,0.0234962406015037,0.0075187969924812,0.0056390977443609,33.73646802561631,2
304,371,2025-07-02 01:57:57.951695,1,link,0,0,4971,4866,149,73,20,9,838,0.0306206329634196,0.0150020550760378,0.0041101520756267,33.05185132716733,4
305,422,2025-09-24 04:58:15.951695,4,image,0,1,2127,1711,35,16,5,2,622,0.0204558737580362,0.0093512565751022,0.0029222676797194,29.89549203017926,6
306,393,2025-06-11 19:09:10.951695,19,image,0,3,3066,1443,62,11,6,2,285,0.0429660429660429,0.0076230076230076,0.0041580041580041,30.58663691654391,1
307,154,2025-08-10 07:01:20.951695,7,image,0,6,3022,4478,152,71,0,6,3033,0.0339437248771773,0.015855292541313,0.0,36.388324478942124,5
308,69,2025-07-17 01:34:18.951695,1,image,0,2,11590,1296,57,15,6,2,35,0.0439814814814814,0.011574074074074,0.0046296296296296,27.04214305582085,3
309,80,2025-07-05 15:53:25.951695,15,link,0,1,3607,1667,28,43,2,1,832,0.0167966406718656,0.0257948410317936,0.0011997600479904,32.73548690585019,3
310,197,2025-08-04 05:53:09.951695,5,video,0,3,9351,1452,35,28,0,3,22186,0.0241046831955922,0.0192837465564738,0.0,28.98903673783053,3
311,259,2025-09-17 16:41:10.951695,16,video,0,2,4299,8652,372,105,0,16,85705,0.0429958391123439,0.012135922330097,0.0,28.9115939838639,1
312,447,2025-09-26 11:40:06.951695,11,text,0,1,14288,11934,191,72,0,4,2892,0.0160046924752807,0.0060331825037707,0.0,35.49388425993595,1
313,450,2025-07-15 01:01:33.951695,1,image,0,0,7211,17516,417,71,30,26,13556,0.0238068052066681,0.00405343685773,0.0017127197990408,34.12708174494015,3
314,2,2025-06-27 03:53:29.951695,3,video,0,1,1737,1876,118,32,7,9,29541,0.0628997867803838,0.0170575692963752,0.003731343283582,34.06754818000319,2
